GOid
Biological Process Annotation Description
Frequency
GO:0042327,"Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule.",1
GO:0009725,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus.",1
GO:0042592,"Any biological process involved in the maintenance of an internal steady state.",1
GO:0032148,"Any process that initiates the activity of the inactive enzyme protein kinase B.",1
GO:0001556,"A developmental process, independent of morphogenetic (shape) change, that is required for an oocyte to attain its fully functional state. Oocyte maturation commences after reinitiation of meiosis commonly starting with germinal vesicle breakdown, and continues up to the second meiotic arrest prior to fertilization.",1
GO:0019731,"An immune response against bacteria mediated through a body fluid. Examples of this process are the antibacterial humoral responses in Mus musculus and Drosophila melanogaster.",1
GO:0001666,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level.",1
GO:0071494,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-C radiation stimulus. UV-C radiation (UV-C light) spans the wavelengths 100 to 280 nm.",1
GO:0009314,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation.",1
GO:0006282,"Any process that modulates the frequency, rate or extent of DNA repair.",1
GO:0006290,"The repair of UV-induced T-T, C-T and C-C dimers.",1
GO:0000209,"Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain.",1
GO:0045732,"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds.",1
GO:0043161,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome.",1
GO:0006303,"The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear.",1
GO:0032479,"Any process that modulates the frequency, rate, or extent of interferon type I production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families.",1
GO:0031640,"Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions.",1
GO:0050821,"Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation.",1
GO:0032481,"Any process that activates or increases the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families.",1
GO:0050832,"Reactions triggered in response to the presence of a fungus that act to protect the cell or organism.",1
GO:0035606,"Transfer of a nitric oxide (NO) group from one cysteine residue to another.",1
GO:0071346,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon gamma is the only member of the type II interferon found so far.",1
GO:0010951,"Any process that decreases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins.",1
GO:0051873,"Any process mediated by an organism that results in the death of cells in the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction.",1
GO:0006006,"The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides.",1
GO:0001819,"Any process that activates or increases the frequency, rate or extent of production of a cytokine.",1
GO:0090309,"Any process that increases the rate, frequency, or extent of DNA methylation-dependent heterochromatin formation.",1
GO:0006346,"Repression of transcription by methylation of DNA, leading to the formation of heterochromatin.",1
GO:1905931,"Any process that stops, prevents or reduces the frequency, rate or extent of vascular smooth muscle cell differentiation involved in phenotypic switching.",1
GO:0043045,"The covalent transfer of a methyl group to C-5 of cytosine that contributes to the epigenetic regulation of embryonic gene expression.",1
GO:0006306,"The covalent transfer of a methyl group to either N-6 of adenine or C-5 or N-4 of cytosine.",1
GO:0010216,"Any process involved in maintaining the methylation state of a nucleotide sequence.",1
GO:1903926,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bisphenol A stimulus.",1
GO:1905460,"Any process that stops, prevents or reduces the frequency, rate or extent of vascular associated smooth muscle cell apoptotic process.",1
GO:0090116,"The covalent transfer of a methyl group to C-5 of cytosine in a DNA molecule.",1
GO:0010424,"The covalent transfer of a methyl group to C-5 or N-4 of a cytosine located within a CG sequence in a DNA molecule.",1
GO:1904707,"Any process that activates or increases the frequency, rate or extent of vascular smooth muscle cell proliferation.",1
GO:0071230,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.",1
GO:1904714,"Any process that modulates the frequency, rate or extent of chaperone-mediated autophagy.",1
GO:0006414,"The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.",1
GO:1900022,"Any process that modulates the frequency, rate or extent of D-erythro-sphingosine kinase activity.",1
GO:0044829,"A process in which a host organism activates or increases the frequency, rate or extent of viral genome replication.",1
GO:0006412,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",1
GO:0034393,"Any process that activates or increases the frequency, rate, or extent of smooth muscle cell apoptotic process.",1
GO:2000111,"Any process that activates or increases the frequency, rate or extent of macrophage apoptotic process.",1
GO:0001953,"Any process that stops, prevents, or reduces the rate or extent of cell adhesion to the extracellular matrix.",1
GO:0055089,"Any process involved in the maintenance of an internal steady state of fatty acid within an organism or cell.",1
GO:0006978,"A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, resulting in the induction of the transcription of p21 (also known as WAF1, CIP1 and SDI1) or any equivalent protein, in response to the detection of DNA damage.",1
GO:0034198,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of amino acids.",1
GO:0042246,"The regrowth of lost or destroyed tissues.",1
GO:1905179,"Any process that stops, prevents or reduces the frequency, rate or extent of cardiac muscle tissue regeneration.",1
GO:0006977,"A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage and resulting in the stopping or reduction in rate of the cell cycle.",1
GO:1902806,"Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the cell cycle.",1
GO:0071493,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm.",1
GO:0042060,"The series of events that restore integrity to a damaged tissue, following an injury.",1
GO:1904030,"Any process that stops, prevents or reduces the frequency, rate or extent of cyclin-dependent protein kinase activity.",1
GO:0090400,"A cellular senescence process associated with the dismantling of a cell as a response to environmental factors such as hydrogen peroxide or X-rays.",1
GO:0030890,"Any process that activates or increases the rate or extent of B cell proliferation.",1
GO:1904706,"Any process that stops, prevents or reduces the frequency, rate or extent of vascular smooth muscle cell proliferation.",1
GO:2000279,"Any process that stops, prevents or reduces the frequency, rate or extent of DNA biosynthetic process.",1
GO:0031668,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an extracellular stimulus.",1
GO:2001171,"Any process that activates or increases the frequency, rate or extent of ATP biosynthetic process.",1
GO:0045933,"Any process that activates or increases the frequency, rate or extent of muscle contraction.",1
GO:1903298,"Any process that stops, prevents or reduces the frequency, rate or extent of hypoxia-induced intrinsic apoptotic signaling pathway.",1
GO:0006338,"A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication.",1
GO:0016540,"Processing which a protein carries out itself. This involves actions such as the autolytic removal of residues to generate the mature form of the protein.",1
GO:0006508,"The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.",1
GO:0106300,"The removal of covalent cross-link between DNA and a protein.",1
GO:2000978,"Any process that stops, prevents or reduces the frequency, rate or extent of forebrain neuron differentiation.",1
GO:0002237,"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin.",1
GO:2000774,"Any process that activates or increases the frequency, rate or extent of cellular senescence.",1
GO:0050870,"Any process that activates or increases the frequency, rate or extent of T cell activation.",1
GO:0019885,"The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class I protein complex. The peptide antigen is typically, but not always, processed from a whole protein. Class I here refers to classical class I molecules.",1
GO:0034756,"Any process that modulates the frequency, rate or extent of the directed movement of iron ions (Fe) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:1900121,"Any process that stops, prevents or reduces the frequency, rate or extent of a protein or other molecule binding to a receptor.",1
GO:0007611,"The acquisition and processing of information and/or the storage and retrieval of this information over time.",1
GO:0006826,"The directed movement of iron (Fe) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",1
GO:0048260,"Any process that activates or increases the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport.",1
GO:0050768,"Any process that stops, prevents, or reduces the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.",1
GO:1900122,"Any process that activates or increases the frequency, rate or extent of a protein or other molecule binding to a receptor.",1
GO:0001913,"The directed killing of a target cell by a T cell through the release of granules containing cytotoxic mediators or through the engagement of death receptors.",1
GO:0002503,"The binding of a peptide to the antigen binding groove of an MHC class II protein complex.",1
GO:1990000,"The generation of amyloid fibrils, insoluble fibrous protein aggregates exhibiting beta sheet structure, from proteins.",1
GO:0019886,"The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein.",1
GO:0002726,"Any process that activates or increases the frequency, rate, or extent of T cell cytokine production.",1
GO:0042026,"The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones.",1
GO:0001895,"A tissue homeostatic process involved in the maintenance of an internal equilibrium within the retina of the eye, including control of cellular proliferation and death and control of metabolic function.",1
GO:0001916,"Any process that activates or increases the frequency, rate or extent of T cell mediated cytotoxicity.",1
GO:0071281,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus.",1
GO:0002481,"The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class Ib protein complex following intracellular transport via a TAP (transporter associated with antigen processing) pathway. The peptide is typically a fragment of a larger exogenous protein which has been degraded within the cell and is dependent on TAP transport from the cytosol to ER for association with the MHC class Ib molecule. Class Ib here refers to non-classical class I molecules, such as those of the HLA-E gene family.",1
GO:0071316,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nicotine stimulus.",1
GO:1904437,"Any process that activates or increases the frequency, rate or extent of transferrin receptor binding.",1
GO:0071283,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron(III) ion stimulus.",1
GO:0007608,"The series of events required for an organism to receive an olfactory stimulus, convert it to a molecular signal, and recognize and characterize the signal. Olfaction involves the detection of chemical composition of an organism's ambient medium by chemoreceptors. This is a neurological process.",1
GO:0055072,"Any process involved in the maintenance of an internal steady state of iron ions within an organism or cell.",1
GO:1904434,"Any process that activates or increases the frequency, rate or extent of ferrous iron binding.",1
GO:0002381,"The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus during an immune response, resulting in an increase in its intracellular or extracellular levels.",1
GO:0006266,"The re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase.",1
GO:1903461,"Any DNA replication, Okazaki fragment processing that is involved in mitotic cell cycle DNA replication.",1
GO:0009653,"The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form.",1
GO:0098869,"Any process carried out at the cellular level that reduces or removes the toxicity superoxide radicals or hydrogen peroxide.",1
GO:0046475,"The chemical reactions and pathways resulting in the breakdown of glycerophospholipids, any derivative of glycerophosphate that contains at least one O-acyl, O-alkyl, or O-alkenyl group attached to the glycerol residue.",1
GO:0048026,"Any process that activates or increases the rate or extent of mRNA splicing via a spliceosomal mechanism.",1
GO:0045454,"Any process that maintains the redox environment of a cell or compartment within a cell.",1
